	1.ေက်းဇူးျပဳ၍သင့္လက္ရွိကြန္ယက္က ကာရီယာအဂရီေဂးရွင္း ကိုေထာက္ပံ့သည္မွာ ေသခ်ာပါေစ။ 2.သင့္လက္ရွိကြန္ယက္က ထိုလုပ္ေဆာင္ခ်က္ကို မေထာက္ပံ့လွ်င္ သင့္မိုဘိုင္းေဒတာဆားဗစ္ကို အက်ိဳးသက္ေရာက္ႏိုင္သည္။ 3.ကြန္ယက္မတည္ၿငိမ္ပါက ထိုလုပ္ေဆာင္ခ်က္ကို ပိတ္ထားပါ။	1.ကျေးဇူးပြု၍သင့်လက်ရှိကွန်ယက်က ကာရီယာအဂရီဂေးရှင်း ကိုထောက်ပံ့သည်မှာ သေချာပါစေ။ 2.သင့်လက်ရှိကွန်ယက်က ထိုလုပ်ဆောင်ချက်ကို မထောက်ပံ့လျှင် သင့်မိုဘိုင်းဒေတာဆားဗစ်ကို အကျိုးသက်ရောက်နိုင်သည်။ 3.ကွန်ယက်မတည်ငြိမ်ပါက ထိုလုပ်ဆောင်ချက်ကို ပိတ်ထားပါ။	1.ေက်းဇူးျပဳ၍သင့္လက္ရွိကြန္ယက္က ကာရီယာအဂရီေဂးရွင္း ကိုေထာက္ပံ့သည္မွာ ေသခ်ာပါေစ။ 2.သင့္လက္ရွိကြန္ယက္က ထိုလုပ္ေဆာင္ခ်က္ကို မေထာက္ပံ့လၽွင္ သင့္မိုဘိုင္းေဒတာဆားဗစ္ကို အက်ိဳးသက္ေရာက္နိုင္သည္။ 3.ကြန္ယက္မတည္ၿငိမ္ပါက ထိုလုပ္ေဆာင္ခ်က္ကို ပိတ္ထားပါ။
	သင့္ဖုန္းကို ယခု အသက္သြင္းၿပီးျဖစ္ပါသည္ ဝန္ေဆာင္မႈစတင္ရန္အတြက္ အခ်ိန္ ၁၅မိနစ္ခန္႔အထိၾကာတတ္ပါသည္   \n\n သင့္ဖုန္းသည္ ၅စကၠန္႔တြင္ အလိုအေလ်ာက္ ျပန္စပါလိမ့္မည္	သင့်ဖုန်းကို ယခု အသက်သွင်းပြီးဖြစ်ပါသည် ဝန်ဆောင်မှုစတင်ရန်အတွက် အချိန် ၁၅မိနစ်ခန့်အထိကြာတတ်ပါသည်   \n\n သင့်ဖုန်းသည် ၅စက္ကန့်တွင် အလိုအလျောက် ပြန်စပါလိမ့်မည်	သင့္ဖုန္းကို ယခု အသက္သြင္းၿပီးျဖစ္ပါသည္ ဝန္ေဆာင္မွုစတင္ရန္အတြက္ အခ်ိန္ ၁၅မိနစ္ခန႔္အထိၾကာတတ္ပါသည္   \n\n သင့္ဖုန္းသည္ ၅စကၠန႔္တြင္ အလိုအေလ်ာက္ ျပန္စပါလိမ့္မည္
	သင့္ဖုန္းကို အသက္သြင္းျခင္း မေအာင္ျမင္ေသးပါ   \n လႊမ္းၿခံဳမႈပိုေကာင္းေသာ ေနရာကို သင္ရွာရန္လိုအပ္ပါလိမ့္မည္ (ျပတင္းေပါက္အနီး သို႔မဟုတ္ အျပင္ဘက္)   \n\n ေနာက္တစ္ခါထပ္ႀကိဳးစားပါ သို႔မဟုတ္ ေဖာက္သည္ဝန္ေဆာင္မႈ ကို ပိုမိုေသာ သတင္းအခ်က္လက္အတြက္ ေခၚယူပါ	သင့်ဖုန်းကို အသက်သွင်းခြင်း မအောင်မြင်သေးပါ   \n လွှမ်းခြုံမှုပိုကောင်းသော နေရာကို သင်ရှာရန်လိုအပ်ပါလိမ့်မည် (ပြတင်းပေါက်အနီး သို့မဟုတ် အပြင်ဘက်)   \n\n နောက်တစ်ခါထပ်ကြိုးစားပါ သို့မဟုတ် ဖောက်သည်ဝန်ဆောင်မှု ကို ပိုမိုသော သတင်းအချက်လက်အတွက် ခေါ်ယူပါ	သင့္ဖုန္းကို အသက္သြင္းျခင္း မေအာင္ျမင္ေသးပါ   \n လႊမ္းျခဳံမွုပိုေကာင္းေသာ ေနရာကို သင္ရွာရန္လိုအပ္ပါလိမ့္မည္ (ျပတင္းေပါက္အနီး သို႔မဟုတ္ အျပင္ဘက္)   \n\n ေနာက္တစ္ခါထပ္ႀကိဳးစားပါ သို႔မဟုတ္ ေဖာက္သည္ဝန္ေဆာင္မွု ကို ပိုမိုေသာ သတင္းအခ်က္လက္အတြက္ ေခၚယူပါ
	ဤပါဝါဖြင့္ျခင္းကို ယခုမွစ၍   <subnode ref="ml" index="1">%1$s</subnode> အတြက္ သတ္မွတ္သည္။	ဤပါဝါဖွင့်ခြင်းကို ယခုမှစ၍   <subnode ref="ml" index="1">%1$s</subnode> အတွက် သတ်မှတ်သည်။	ဤပါဝါဖြင့္ျခင္းကို ယခုမွစ၍   <subnode ref="ml" index="1">%1$s</subnode> အတြက္ သတ္မွတ္သည္။
	ဤပါဝါဖြင့္ျခင္းကို ယခုမွစ၍   <subnode ref="ml" index="1">%1$s</subnode> ႏွင့္   <subnode ref="ml" index="2">%3$s</subnode> အတြက္ သတ္မွတ္သည္။	ဤပါဝါဖွင့်ခြင်းကို ယခုမှစ၍   <subnode ref="ml" index="1">%1$s</subnode> နှင့်   <subnode ref="ml" index="2">%3$s</subnode> အတွက် သတ်မှတ်သည်။	ဤပါဝါဖြင့္ျခင္းကို ယခုမွစ၍   <subnode ref="ml" index="1">%1$s</subnode> ႏွင့္   <subnode ref="ml" index="2">%3$s</subnode> အတြက္ သတ္မွတ္သည္။
	သင့္စက္သည္   <subnode ref="ml" index="1">%s</subnode> စကၠန္႔မ်ားအတြင္း ပိတ္သြားလိမ့္မည္	သင့်စက်သည်   <subnode ref="ml" index="1">%s</subnode> စက္ကန့်များအတွင်း ပိတ်သွားလိမ့်မည်	သင့္စက္သည္   <subnode ref="ml" index="1">%s</subnode> စကၠန႔္မ်ားအတြင္း ပိတ္သြားလိမ့္မည္
	ႏွိပ္ျခင္းျဖင့္ရွာေဖြျခင္းကို ဖြင့္ထားလွ်င္  သင့္လက္ေအာက္တြင္ မည္သည့္အရာရွိသည္ကို အသံၾကားႏိူင္ (သို႔) \n\nေဖာ္ျပခ်က္အားေတြ႔ႏိူင္ပါသည္။ ဤလုပ္ေဆင္ခ်က္သည္ အျမင္မႈန္ဝါးသူမ်ားအတြက္ ျဖစ္ပါသည္။	နှိပ်ခြင်းဖြင့်ရှာဖွေခြင်းကို ဖွင့်ထားလျှင်  သင့်လက်အောက်တွင် မည်သည့်အရာရှိသည်ကို အသံကြားနိူင် (သို့) \n\nဖော်ပြချက်အားတွေ့နိူင်ပါသည်။ ဤလုပ်ဆေင်ချက်သည် အမြင်မှုန်ဝါးသူများအတွက် ဖြစ်ပါသည်။	ႏွိပ္ျခင္းျဖင့္ရွာေဖြျခင္းကို ဖြင့္ထားလၽွင္  သင့္လက္ေအာက္တြင္ မည္သည့္အရာရွိသည္ကို အသံၾကားနိူင္ (သို႔) \n\nေဖာ္ျပခ်က္အားေတြ႕နိူင္ပါသည္။ ဤလုပ္ေဆင္ခ်က္သည္ အျမင္မွုန္ဝါးသူမ်ားအတြက္ ျဖစ္ပါသည္။
	ဤလုပ္ေဆာင္ခ်က္သည္ ႏွိပ္ျခင္းအားတံု႔ျပန္မႈ နည္းလမ္းအား ေျပာင္းလဲပစ္ပါသည္။  ဖြင့္မည္လား။	ဤလုပ်ဆောင်ချက်သည် နှိပ်ခြင်းအားတုံ့ပြန်မှု နည်းလမ်းအား ပြောင်းလဲပစ်ပါသည်။  ဖွင့်မည်လား။	ဤလုပ္ေဆာင္ခ်က္သည္ ႏွိပ္ျခင္းအားတုံ႔ျပန္မွု နည္းလမ္းအား ေျပာင္းလဲပစ္ပါသည္။  ဖြင့္မည္လား။
	အကယ္၍သင္သည္ မူလပါဝင္သည့္အပလီေကးရွင္းတစ္ခုအားပိတ္လွ်င္၊ အျခားအပလီေကးရွင္းမ်ား  ပံုမွန္မဟုတ္သည့္လုပ္ေဆာင္ခ်က္မ်ား ျဖစ္ေပၚႏိူင္သည္။	အကယ်၍သင်သည် မူလပါဝင်သည့်အပလီကေးရှင်းတစ်ခုအားပိတ်လျှင်၊ အခြားအပလီကေးရှင်းများ  ပုံမှန်မဟုတ်သည့်လုပ်ဆောင်ချက်များ ဖြစ်ပေါ်နိူင်သည်။	အကယ္၍သင္သည္ မူလပါဝင္သည့္အပလီေကးရွင္းတစ္ခုအားပိတ္လၽွင္၊ အျခားအပလီေကးရွင္းမ်ား  ပုံမွန္မဟုတ္သည့္လုပ္ေဆာင္ခ်က္မ်ား ျဖစ္ေပၚနိူင္သည္။
	ထည့္သြင္းထားသည့္စာရင္းထဲတြင္ ၎အပလီေကးရွင္းအား  မေတြ႔ရပါ။	ထည့်သွင်းထားသည့်စာရင်းထဲတွင် ၎င်းအပလီကေးရှင်းအား  မတွေ့ရပါ။	ထည့္သြင္းထားသည့္စာရင္းထဲတြင္ ၎အပလီေကးရွင္းအား  မေတြ႕ရပါ။
	ဤသည္မွာ အပလီေကးရွင္း အေဟာင္း ၏ လုပ္ငန္းစဥ္ျဖစ္ၿပီး လိုအပ္မႈရွိလာႏိူင္ေသာေၾကာင့္ ပြင့္ေနျခင္းျဖစ္သည္။  အမ်ားအားျဖင့္ရပ္တန္႕ရန္အေၾကာင္းျပခ်က္မရွိပါ။	ဤသည်မှာ အပလီကေးရှင်း အဟောင်း ၏ လုပ်ငန်းစဉ်ဖြစ်ပြီး လိုအပ်မှုရှိလာနိူင်သောကြောင့် ပွင့်နေခြင်းဖြစ်သည်။  အများအားဖြင့်ရပ်တန့်ရန်အကြောင်းပြချက်မရှိပါ။	ဤသည္မွာ အပလီေကးရွင္း အေဟာင္း ၏ လုပ္ငန္းစဥ္ျဖစ္ၿပီး လိုအပ္မွုရွိလာနိူင္ေသာေၾကာင့္ ပြင့္ေနျခင္းျဖစ္သည္။  အမ်ားအားျဖင့္ရပ္တန႔္ရန္အေၾကာင္းျပခ်က္မရွိပါ။
	သင္သည္ encryption ျပဳလုပ္ေျပာင္းလဲမႈမတိုင္မီ ပင္ သို႔မဟုတ္  လ်ိဳ႕ဝွက္စကားလုံးကို စခရင္ေလာ့ခ္ခ်ရန္ သတ္မွတ္ရမည္ျဖစ္သည္	သင်သည် encryption ပြုလုပ်ပြောင်းလဲမှုမတိုင်မီ ပင် သို့မဟုတ်  လျို့ဝှက်စကားလုံးကို စခရင်လော့ခ်ချရန် သတ်မှတ်ရမည်ဖြစ်သည်	သင္သည္ encryption ျပဳလုပ္ေျပာင္းလဲမွုမတိုင္မီ ပင္ သို႔မဟုတ္  လ်ိဳ႕ဝွက္စကားလုံးကို စခရင္ေလာ့ခ္ခ်ရန္ သတ္မွတ္ရမည္ျဖစ္သည္
	encrypt ျပဳလုုပ္ေျပာင္းလဲမႈသည္ ေႏွက္ယွက္ခံရၿပီး ၿပီးစီးေအာင္မလုပ္ႏိုင္ပါ ရလဒ္အားျဖင့္   သင့္ဖုန္းေပၚရွိေဒတာအခ်က္လက္မ်ာကို ဝင္ေရာက္အသုံးမျပဳႏိုင္ေတာ့ပါ  \n\n သင့္ဖုန္းကို ျပန္အသုံးျပဳႏိုင္ရန္အတြက္ စက္ရုံသတ္မွတ္ခ်က္  ကိုျပန္ခ်ျခင္းကို ျပဳလုပ္ရပါမည္ သင့္ဖုန္းကို သတ္မွတ္ခ်က္ျပန္ခ်ၿပီးေနာက္ သင့္တြင္ ဂူဂဲးလ္မွ သိမ္းဆည္းေပးထားေသာ အခ်က္လက္ေဒတာမ်ားကို ျပန္ရရန္ အခြင့္အလမ္းရွိလာႏိုင္သည္	encrypt ပြုလုုပ်ပြောင်းလဲမှုသည် နှေက်ယှက်ခံရပြီး ပြီးစီးအောင်မလုပ်နိုင်ပါ ရလဒ်အားဖြင့်   သင့်ဖုန်းပေါ်ရှိဒေတာအချက်လက်မျာကို ဝင်ရောက်အသုံးမပြုနိုင်တော့ပါ  \n\n သင့်ဖုန်းကို ပြန်အသုံးပြုနိုင်ရန်အတွက် စက်ရုံသတ်မှတ်ချက်  ကိုပြန်ချခြင်းကို ပြုလုပ်ရပါမည် သင့်ဖုန်းကို သတ်မှတ်ချက်ပြန်ချပြီးနောက် သင့်တွင် ဂူဂဲးလ်မှ သိမ်းဆည်းပေးထားသော အချက်လက်ဒေတာများကို ပြန်ရရန် အခွင့်အလမ်းရှိလာနိုင်သည်	encrypt ျပဳလုုပ္ေျပာင္းလဲမွုသည္ ေႏွက္ယွက္ခံရၿပီး ၿပီးစီးေအာင္မလုပ္နိုင္ပါ ရလဒ္အားျဖင့္   သင့္ဖုန္းေပၚရွိေဒတာအခ်က္လက္မ်ာကို ဝင္ေရာက္အသုံးမျပဳနိုင္ေတာ့ပါ  \n\n သင့္ဖုန္းကို ျပန္အသုံးျပဳနိုင္ရန္အတြက္ စက္႐ုံသတ္မွတ္ခ်က္  ကိုျပန္ခ်ျခင္းကို ျပဳလုပ္ရပါမည္ သင့္ဖုန္းကို သတ္မွတ္ခ်က္ျပန္ခ်ၿပီးေနာက္ သင့္တြင္ ဂူဂဲးလ္မွ သိမ္းဆည္းေပးထားေသာ အခ်က္လက္ေဒတာမ်ားကို ျပန္ရရန္ အခြင့္အလမ္းရွိလာနိုင္သည္
	သင့္ဖုန္း  ကိုencryption ျပဳလုပ္ေျပာင္းလဲမႈလုပ္ေနခ်ိန္တြင္း ေစာင့္ဆိုင္းေနပါ <subnode>^1</subnode> ရာခိုင္ႏႈန္းၿပီးပါၿပီ	သင့်ဖုန်း  ကိုencryption ပြုလုပ်ပြောင်းလဲမှုလုပ်နေချိန်တွင်း စောင့်ဆိုင်းနေပါ <subnode>^1</subnode> ရာခိုင်နှုန်းပြီးပါပြီ	သင့္ဖုန္း  ကိုencryption ျပဳလုပ္ေျပာင္းလဲမွုလုပ္ေနခ်ိန္တြင္း ေစာင့္ဆိုင္းေနပါ <subnode>^1</subnode> ရာခိုင္ႏွုန္းၿပီးပါၿပီ
	ဤစီမံသူအား ဖြင့္ျခင္းအားျဖင့္  အပလီေကးရွင္း<subnode>%1$s</subnode> အား ေအာက္ပါလုပ္ေဆာင္ခ်က္မ်ားလုပ္ေဆာင္ရန္ ခြင့္ျပဳလိုက္သည္ -	ဤစီမံသူအား ဖွင့်ခြင်းအားဖြင့်  အပလီကေးရှင်း<subnode>%1$s</subnode> အား အောက်ပါလုပ်ဆောင်ချက်များလုပ်ဆောင်ရန် ခွင့်ပြုလိုက်သည် -	ဤစီမံသူအား ဖြင့္ျခင္းအားျဖင့္  အပလီေကးရွင္း<subnode>%1$s</subnode> အား ေအာက္ပါလုပ္ေဆာင္ခ်က္မ်ားလုပ္ေဆာင္ရန္ ခြင့္ျပဳလိုက္သည္ -
	ဤအပလီေကးရွင္းအား လံုၿခံဳစြာ  ရပ္တန္႕၍မရပါ။ သင္ရပ္တန္႔လိုက္လွ်င္၊ သင့္လက္ရွိအလုပ္အခ်ိဳ႕ဆံုး႐ံႈးေစႏိူင္သည္။	ဤအပလီကေးရှင်းအား လုံခြုံစွာ  ရပ်တန့်၍မရပါ။ သင်ရပ်တန့်လိုက်လျှင်၊ သင့်လက်ရှိအလုပ်အချို့ဆုံးရှုံးစေနိူင်သည်။	ဤအပလီေကးရွင္းအား လုံျခဳံစြာ  ရပ္တန႔္၍မရပါ။ သင္ရပ္တန႔္လိုက္လၽွင္၊ သင့္လက္ရွိအလုပ္အခ်ိဳ႕ဆုံးရွုံးေစနိူင္သည္။
	ဤ႐ိုက္သြင္းျခင္းနည္းလမ္းသည္ လွ်ိဳ႕ဝွက္နံပါတ္မ်ားႏွင့္ အေႁကြးဝယ္ကဒ္နံပါတ္မ်ား အပါအဝင္ သင္႐ိုက္ထည့္သမွ်စာမ်ားကို စုေဆာင္း  ပါသည္။  <subnode>%1$s</subnode>. အပလီေကးရွင္းမွ လာျခင္းျဖစ္သည္ ဤ႐ိုက္သြင္းျခင္းနည္းလမ္းအားအသံုးျပဳမည္လား။	ဤရိုက်သွင်းခြင်းနည်းလမ်းသည် လျှို့ဝှက်နံပါတ်များနှင့် အကြွေးဝယ်ကဒ်နံပါတ်များ အပါအဝင် သင်ရိုက်ထည့်သမျှစာများကို စုဆောင်း  ပါသည်။  <subnode>%1$s</subnode>. အပလီကေးရှင်းမှ လာခြင်းဖြစ်သည် ဤရိုက်သွင်းခြင်းနည်းလမ်းအားအသုံးပြုမည်လား။	ဤရိုက္သြင္းျခင္းနည္းလမ္းသည္ လၽွို႔ဝွက္နံပါတ္မ်ားႏွင့္ အေႂကြးဝယ္ကဒ္နံပါတ္မ်ား အပါအဝင္ သင္ရိုက္ထည့္သမၽွစာမ်ားကို စုေဆာင္း  ပါသည္။  <subnode>%1$s</subnode>. အပလီေကးရွင္းမွ လာျခင္းျဖစ္သည္ ဤရိုက္သြင္းျခင္းနည္းလမ္းအားအသုံးျပဳမည္လား။
	အသံုးျပဳသူ ထြက္သြားသည္ႏွင့္ လႈပ္ရွားမႈမ်ားအားလံုးအား ဖ်က္ပစ္ပါ။	အသုံးပြုသူ ထွက်သွားသည်နှင့် လှုပ်ရှားမှုများအားလုံးအား ဖျက်ပစ်ပါ။	အသုံးျပဳသူ ထြက္သြားသည္ႏွင့္ လွုပ္ရွားမွုမ်ားအားလုံးအား ဖ်က္ပစ္ပါ။
	သင့္ဖုန္းႏွင့္ကိုယ္ေရးကိုယ္တာအခ်က္အလက္မ်ားသည္ အမည္မသိေသာအရင္းျမစ္မ်ားမွ အက္ပ္မ်ား၏တိုက္ခိုက္မႈ ေၾကာင့္ ပို၍ထိခိုက္လြယ္လိမ့္မည္။ ၎အက္ပ္မ်ားအသံုးျပဳျခင္းေၾကာင့္ ရရွိျဖစ္ေပၚလာမည့္ အခ်က္အလက္ေပ်ာက္ဆံုးျခင္း (သုိ႔) သင့္ဖုန္းပ်က္စီးျခင္းမ်ားအတြက္ ္သင့္မွာသာလွ်င္တာဝန္ရွိေၾကာင္း သင္သေဘာတူရလိမ့္မည္။	သင့်ဖုန်းနှင့်ကိုယ်ရေးကိုယ်တာအချက်အလက်များသည် အမည်မသိသောအရင်းမြစ်များမှ အက်ပ်များ၏တိုက်ခိုက်မှု ကြောင့် ပို၍ထိခိုက်လွယ်လိမ့်မည်။ ၎င်းအက်ပ်များအသုံးပြုခြင်းကြောင့် ရရှိဖြစ်ပေါ်လာမည့် အချက်အလက်ပျောက်ဆုံးခြင်း (သို့) သင့်ဖုန်းပျက်စီးခြင်းများအတွက် ်သင့်မှာသာလျှင်တာဝန်ရှိကြောင်း သင်သဘောတူရလိမ့်မည်။	သင့္ဖုန္းႏွင့္ကိုယ္ေရးကိုယ္တာအခ်က္အလက္မ်ားသည္ အမည္မသိေသာအရင္းျမစ္မ်ားမွ အက္ပ္မ်ား၏တိုက္ခိုက္မွု ေၾကာင့္ ပို၍ထိခိုက္လြယ္လိမ့္မည္။ ၎အက္ပ္မ်ားအသုံးျပဳျခင္းေၾကာင့္ ရရွိျဖစ္ေပၚလာမည့္ အခ်က္အလက္ေပ်ာက္ဆုံးျခင္း (သို႔) သင့္ဖုန္းပ်က္စီးျခင္းမ်ားအတြက္ ္သင့္မွာသာလၽွင္တာဝန္ရွိေၾကာင္း သင္သေဘာတူရလိမ့္မည္။
	ေထာက္ပံ့သူ <subnode>%1$s</subnode> လက္ရွိအသံုးျပဳေနသည္။	ထောက်ပံ့သူ <subnode>%1$s</subnode> လက်ရှိအသုံးပြုနေသည်။	ေထာက္ပံ့သူ <subnode>%1$s</subnode> လက္ရွိအသုံးျပဳေနသည္။
	<subnode>%1$d</subnode> လုပ္ေဆာင္ခ်က္မ်ားႏွင့္ <subnode>%2$d</subnode> ဝန္ေဆာင္မႈမ်ား	<subnode>%1$d</subnode> လုပ်ဆောင်ချက်များနှင့် <subnode>%2$d</subnode> ဝန်ဆောင်မှုများ	<subnode>%1$d</subnode> လုပ္ေဆာင္ခ်က္မ်ားႏွင့္ <subnode>%2$d</subnode> ဝန္ေဆာင္မွုမ်ား
	အကယ္၍သင္သည္ ဤဝန္ေဆာင္မႈအားရပ္တန္႔လိုက္ပါက သင့္ဖုန္းထဲရွိ လုပ္ေဆာင္ႏိူင္မႈတစ္ခ်ိဳ႕ မွာ သင္ပါဝါပိတ္ ၍ျပန္ဖြင့္သည့္အခ်ိန္ထိ မွန္ကန္စြာ အလုပ္လုပ္မည္မဟုတ္ပါ။	အကယ်၍သင်သည် ဤဝန်ဆောင်မှုအားရပ်တန့်လိုက်ပါက သင့်ဖုန်းထဲရှိ လုပ်ဆောင်နိူင်မှုတစ်ချို့ မှာ သင်ပါဝါပိတ် ၍ပြန်ဖွင့်သည့်အချိန်ထိ မှန်ကန်စွာ အလုပ်လုပ်မည်မဟုတ်ပါ။	အကယ္၍သင္သည္ ဤဝန္ေဆာင္မွုအားရပ္တန႔္လိုက္ပါက သင့္ဖုန္းထဲရွိ လုပ္ေဆာင္နိူင္မွုတစ္ခ်ိဳ႕ မွာ သင္ပါဝါပိတ္ ၍ျပန္ဖြင့္သည့္အခ်ိန္ထိ မွန္ကန္စြာ အလုပ္လုပ္မည္မဟုတ္ပါ။
	သင့္ဖုန္းေပၚရွိေအာက္ပါတို႔အား ဤအပလီေကးရွင္းသည္ အသံုးျပဳႏိူင္သည္။  လုပ္ေဆာင္ခ်က္တိုးတက္ေစရန္ႏွင့္ ခဏတာမွတ္ဥာဏ္ေလွ်ာ့ခ်ႏိူင္ရန္ ဤအခ်ိဳ႕ေသာ ခြင့္ျပဳခ်က္မ်ား <subnode ref="en" index="1">%1$s</subnode> အတြက္ရႏိူင္ပ့ါသည္။  အဘယ့္ေၾကာင့္ဆိုေသာ္ <subnode ref="en" index="2">%2$s</subnode> ႏွင့္အတူဖြင့္ေန၍ျဖစ္သည္။	သင့်ဖုန်းပေါ်ရှိအောက်ပါတို့အား ဤအပလီကေးရှင်းသည် အသုံးပြုနိူင်သည်။  လုပ်ဆောင်ချက်တိုးတက်စေရန်နှင့် ခဏတာမှတ်ဉာဏ်လျှော့ချနိူင်ရန် ဤအချို့သော ခွင့်ပြုချက်များ <subnode ref="en" index="1">%1$s</subnode> အတွက်ရနိူင်ပ့ါသည်။  အဘယ့်ကြောင့်ဆိုသော် <subnode ref="en" index="2">%2$s</subnode> နှင့်အတူဖွင့်နေ၍ဖြစ်သည်။	သင့္ဖုန္းေပၚရွိေအာက္ပါတို႔အား ဤအပလီေကးရွင္းသည္ အသုံးျပဳနိူင္သည္။  လုပ္ေဆာင္ခ်က္တိုးတက္ေစရန္ႏွင့္ ခဏတာမွတ္ဉာဏ္ေလၽွာ့ခ်နိူင္ရန္ ဤအခ်ိဳ႕ေသာ ခြင့္ျပဳခ်က္မ်ား <subnode ref="en" index="1">%1$s</subnode> အတြက္ရနိူင္ပ့ါသည္။  အဘယ့္ေၾကာင့္ဆိုေသာ္ <subnode ref="en" index="2">%2$s</subnode> ႏွင့္အတူဖြင့္ေန၍ျဖစ္သည္။
	<subnode>%1$s</subnode>: လက္ရွိအသံုးျပဳေနသည္။ ထိန္းခ်ဳပ္ရန္ ဆက္တင္အားတို႔ထိပါ။	<subnode>%1$s</subnode>: လက်ရှိအသုံးပြုနေသည်။ ထိန်းချုပ်ရန် ဆက်တင်အားတို့ထိပါ။	<subnode>%1$s</subnode>: လက္ရွိအသုံးျပဳေနသည္။ ထိန္းခ်ဳပ္ရန္ ဆက္တင္အားတို႔ထိပါ။
	ေနာက္ခံအပလီေကးရွင္းမ်ားအတြက္ အပလီေကးရွင္း မတံု႔ျပန္ပါစကားစုအား ျပပါ။	နောက်ခံအပလီကေးရှင်းများအတွက် အပလီကေးရှင်း မတုံ့ပြန်ပါစကားစုအား ပြပါ။	ေနာက္ခံအပလီေကးရွင္းမ်ားအတြက္ အပလီေကးရွင္း မတုံ႔ျပန္ပါစကားစုအား ျပပါ။
	ဤစာလံုးေပါင္းစစ္ေဆးကိရိယာသည္ လွ်ိဳ႕ဝွက္နံပါတ္မ်ားႏွင့္ အေႁကြးဝယ္ကဒ္နံပါတ္မ်ား အပါအဝင္ သင္႐ိုက္ထည့္သမွ်စာမ်ားကို စုေဆာင္း  ပါသည္။  <subnode>%1$s</subnode>.  အပလီေကးရွင္းမွ လာျခင္းျဖစ္သည္ ဤစာလံုးေပါင္းစစ္ေဆးကိရိယာ အားအသံုးျပဳပါမည္လား။	ဤစာလုံးပေါင်းစစ်ဆေးကိရိယာသည် လျှို့ဝှက်နံပါတ်များနှင့် အကြွေးဝယ်ကဒ်နံပါတ်များ အပါအဝင် သင်ရိုက်ထည့်သမျှစာများကို စုဆောင်း  ပါသည်။  <subnode>%1$s</subnode>.  အပလီကေးရှင်းမှ လာခြင်းဖြစ်သည် ဤစာလုံးပေါင်းစစ်ဆေးကိရိယာ အားအသုံးပြုပါမည်လား။	ဤစာလုံးေပါင္းစစ္ေဆးကိရိယာသည္ လၽွို႔ဝွက္နံပါတ္မ်ားႏွင့္ အေႂကြးဝယ္ကဒ္နံပါတ္မ်ား အပါအဝင္ သင္ရိုက္ထည့္သမၽွစာမ်ားကို စုေဆာင္း  ပါသည္။  <subnode>%1$s</subnode>.  အပလီေကးရွင္းမွ လာျခင္းျဖစ္သည္ ဤစာလုံးေပါင္းစစ္ေဆးကိရိယာ အားအသုံးျပဳပါမည္လား။
	ေဖာ္မတ္ပံုစံခ်ၿပီးေနာက္၊ <subnode ref="en" index="1">^1</subnode> သည္ ဤကိရိယာ၌သာလွ်င္ အလုပ္လုပ္ေဆာင္သြားမည္။ \n\nေဖာ္မတ္ပံုစံခ်ျခင္းသည္ <subnode ref="en" index="1">^1</subnode> တြင္သိုေလွာင္ထားသည့္ လက္ရွိေဒတာအားလံုးကို ဖ်က္ပစ္ပါမည္။ ေဒတာဆံုး႐ႈံးမႈမွ ကာကြယ္ရန္အတြက္၊ ၎ကိုအရံသိမ္းရန္ ထည့္သြင္းစဥ္းစားပါ။	ဖော်မတ်ပုံစံချပြီးနောက်၊ <subnode ref="en" index="1">^1</subnode> သည် ဤကိရိယာ၌သာလျှင် အလုပ်လုပ်ဆောင်သွားမည်။ \n\nဖော်မတ်ပုံစံချခြင်းသည် <subnode ref="en" index="1">^1</subnode> တွင်သိုလှောင်ထားသည့် လက်ရှိဒေတာအားလုံးကို ဖျက်ပစ်ပါမည်။ ဒေတာဆုံးရှုံးမှုမှ ကာကွယ်ရန်အတွက်၊ ၎င်းကိုအရံသိမ်းရန် ထည့်သွင်းစဉ်းစားပါ။	ေဖာ္မတ္ပုံစံခ်ၿပီးေနာက္၊ <subnode ref="en" index="1">^1</subnode> သည္ ဤကိရိယာ၌သာလၽွင္ အလုပ္လုပ္ေဆာင္သြားမည္။ \n\nေဖာ္မတ္ပုံစံခ်ျခင္းသည္ <subnode ref="en" index="1">^1</subnode> တြင္သိုေလွာင္ထားသည့္ လက္ရွိေဒတာအားလုံးကို ဖ်က္ပစ္ပါမည္။ ေဒတာဆုံးရွုံးမွုမွ ကာကြယ္ရန္အတြက္၊ ၎ကိုအရံသိမ္းရန္ ထည့္သြင္းစဥ္းစားပါ။
